blocktime,slot,signature,signer,token_in_name,token_in_amt,token_out_name,token_out_amt,collat_change_token_name,collat_change_amt,action,auth_acc,obligation_acc,market
1639442182,111421801,5SWcCnnJKN3FfxXxWCPZabCNqqSKsCCX3Zcg9cuWcmmcUW6SCqLcpRiPnhc6oxUw8RKRk2Mmdaz9S8YFeoTQxo6a,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,soFTT,41.980359,,,,,BorrowObligationLiquidity,,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639442583,111422393,4khfCdmrjK2ighL3LfAasPNzdyJ77HyQAF1tPmphomZTeL1iuGPbKpL3iuZeaoC99D1QsyvmdPELhzTHRdoSY2Mn,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,SOL,-9.8,cSOL,9.756088486000001,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639443048,111423073,2NfeBhSGym7jxRgWkYKnhpuRbyHZRfvAq8nrZthEPZbsDpmW4y7ymjv5s7vnQ5kPEmmk1G5ZTkeGFVhyx7dQQ6fn,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,soFTT,40.73088,,,,,BorrowObligationLiquidity,,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639443277,111423386,2Q3UKFk5dUiGLgX2w6isnh9rpnV66NtBzSVqKgu3VmAWY7SLgFYf8qdJucerejk6oixvvG5m5Fnf6YiNNShASNuU,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,SOL,-9.65,cSOL,9.606757032,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639598334,111696195,4UhqCAhvqV35oUw2WEtQhQnYywoRVYHvz9qN5ab7FPTDQiUFcfQ7keumi3fmJajR3knaP3QgktvjJN7mW3Rx3Jbk,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,soFTT,134.398451,,,,,BorrowObligationLiquidity,,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639598717,111696801,4MHCuzmSzhT15WraUFxzZ3hcgF6sMudSkbF3hF8MC4khRsD4S4yRsynPKnfMAgAz7ZQ3rYiJW848auYCgCii1iHw,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,USDC,-5150.987126999999,cUSDC,5027.096082,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639676392,111841296,2bugBeRM7o5Z6kyryprMErr8ZS8tNoRwBtFPgGs2nUfrKop2JGo3tYxfNro3Sv1LuEuPEUoVNfNnWiRVXEb9WyGz,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,USDC,2300.000647,,,cUSDC,-2244.344738,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639703717,111892589,A3ZeE1kWgc215yzaFyAFZMGZ1kQYJTbcMrs3kR1MyauV35txxAGhLGvNqWkBaVVATRpamDeT934UuL6vzouLhCn,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,USDC,5000.000634999999,,,cUSDC,-4878.76333,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639703865,111892891,1NZxHQM8Ai6uFhVdTx4YJQnhUd7DNMATzjftEWJMKJQME7xQ3Pih8jsYJHGPkzaSbVZBRuMpveUsUf85czDXPK6,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,RAY,-649.648733,cRAY,589.8240599999999,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639768065,112006397,NkuwiaSabXnnJE8VxLVMQjPtivAafxuH4fV9B4XqrTbQ9pAQcRzxpFZCRtw2119Xai1UPTruK4rUbLqQ48QaAj1,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,soFTT,53.694914,,,,,BorrowObligationLiquidity,,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639769120,112008252,4HCs9SBqGZMQ6qtsmyovrSWt1cbG9saAKhkP91j4gcXSfBqFK5bvkJsLFQBX2Jo9wgnu3B9FSvfE2immjJGP9aUC,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,USDC,2772.7881359999997,,,cUSDC,-2705.2523859999997,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639769239,112008470,45j9EQqsUi6fHKAwoXVe7UREUQDSA3eKs1czNF4bbMKoQ7dgu25nQ2mXHsDs5k7PcB5Hr1nxi8asjt3PceeV5ZB5,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,USDC,-2772.7881399999997,cUSDC,2705.2518179999997,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639769351,112008657,sSXKof3bgzbCdHQKEzMfsrHKz5zdz9x4pWbj8iUrFovn5UCYcMQGLbDHDXyyfwALRq2sfHhwKMdACqbkpaTsPCW,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,USDC,2772.7886399999998,,,cUSDC,-2705.2518179999997,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639886771,112226264,63jEDARh9aSj5ABp58EJEG3r688GSVuTqUMyJDm3BDLpe1CoGBYkxbVm2WXySPGRoxuz7SkiZAKhVyp9yfwC6Pvr,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,RAY,134.938775,,,cRAY,-122.257938,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639886883,112226484,3p1uHkiExen8BjnqAakjzWBosfQdAhzHgZz78Q53ZaNNZDXD42Vgv692GtPn6zv9Hon7tRqJZVbNM7fMoqzuuLFw,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,soFTT,-24.346218,,,RepayObligationLiquidity,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639886920,112226552,2285LugTcggp2GobHyneqJPRNXdSJu33krMXtW2Qrtv6u4LfYmsEqHo4pCpQbFDB6CZohpdsk15e6Ra1mxaJ3cBX,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,RAY,161.981645,,,cRAY,-146.759186,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639886992,112226679,3RRBmEuNq6i186jNZQTzKVAuNqNvx4QnwmaJDFqDnCf8ZjRKX5dHia8dDwLPgtsPENM88BDauMQx9crwGFuaouur,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,soFTT,-28.669943999999997,,,RepayObligationLiquidity,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639887022,112226733,4fzDEnN2WVcMNLmFA4r1UMuX3Bn5f7LNJSSLjrKk9ikvACraZHRLFA41X6UC3tnZ1QLHtiVXUTcBxZFPGJkwzekp,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,RAY,202.58109299999998,,,cRAY,-183.543024,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639887086,112226861,3cBfiDCokVDPFUL5FUeg5FyJKzUNrsfwPgPGtEqjiR1NZvXNSjGb2BNe28Psozbh6C9ZZRQU3w86nSuDG2CJxfQr,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,soFTT,-35.480287,,,RepayObligationLiquidity,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639965530,112371669,25F4bNtSD7qMkvR5xZSLch8jBBTs3toz4rCmRjR6dLLgjs7gqZ1xQ1N3wbmWPPoU7CKFRn2aWPGPXmYBZsj5jCXa,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,SOL,-2.14,cSOL,2.1295904780000003,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1639965981,112372525,3uoBYhupHGzb3ioR8EXLFxHKdUu663GqpK6Kyunzfh15f5kfeonp57KxwCUELRcp39A3gdYrTygEaxvm4Kg3TpDh,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,SOL,-4.4350000000000005,cSOL,4.413425469,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1640037715,112495082,QLB8Ypruq6Q6jAGLDH29LG6boAoyp8tipPuqSUV6qK6u5pPx6NMMy51diA1tYi5KSdHN5ScfMxNQ643XSpxTa2D,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,soFTT,-2.850125,,,RepayObligationLiquidity,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1640796820,113882126,5mgqUAGCuGeXSMv5esVxeur69HA2DjDJ147nSZYUBADuAYVDQsTM8DjNi2LURnj8bZfMZ43o9DnYdig2VSk9eHwe,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,RAY,74.332218,,,cRAY,-66.597291,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1640797700,113883424,4VwGJiaxv2saGNKf6NNEqmERP21Pu8vQ9uWwmsWUPNy62nNLqkZ4xmq4uV7gtezfe7LVYUbqqETesGvCozkeMRmR,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,RAY,-74.332218,cRAY,66.59664699999999,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1641165834,114536042,3NGfGiA8AMzMVF5tbWR9TkAMcAPhNCiUdw6AVnVMCCme1pUaGH526awEUBarphCQ3zs4NJSjhJ7pwXqCESfmJVvm,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,SOL,-1.5,cSOL,1.491682782,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1641166161,114536654,3DsrJzbpsdPJvFUX5vUqF3YMTHxtJNnuizbtUWdaodGyYc8tqk5mAZbiqxVxhaUisKXtRR4rRbskpzCtY1JfcDs8,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,SOL,-5.8647,cSOL,5.832180285000001,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1641166898,114538059,4ERmcoADetskBcRVrUEZuF5tGKEnk2YF5W44uwVjyfJvaCAduVptPXrabMVRmDu44TVpjUXrqLprvzk7RMxZRQfA,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,SOL,-7.0120000000000005,cSOL,6.973115609000001,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1641248240,114674254,2RSA6ogibw3c97tg3zZwuXbjRkSYfRFrfB3pPNUJoRfsAZYjXyv81BzvyjtLZF4Y7oo6HtmJ3vvPgHd3SriShqvU,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,SLND,-14.479814,cSLND,14.476818,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1641319963,114796025,3NavpvJ47dC9L1kqzVaRsabD1JhZz3FfmmBbBBgUQ8xfaZSD4x7HgtPxkSxG8f1oyk8UvzrebT2hyo1xmvazJaL3,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,SOL,-8.034,cSOL,7.988821035000001,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1641518028,115124414,3kKVBpisUs2Dq5ZPC1ArPrgY7scpkHDrE9jLHQsQwoRujCZtwEYkG1qj6Py7kjwZg3cS6eVQCJ8nTEPEJ4mwhuBT,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,SLND,14.480326999999999,,,cSLND,-14.476818,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1641518106,115124533,3Z12r9mpKbTEs7jniqxnz6EGrhQ9oTqvbLWCpfxjxemQeEFL6wfKrm4G2wYDxR47qK6jjM8xk1X2vqccvYC8Yipw,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,RAY,1100.000806,,,cRAY,-976.7905599999999,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1641518289,115124818,4nax2DDHVx9jvbYMQjMmxGS63YxY6pjyqoqSXEoe4CRkTZXhJacGwAGbbo5ti5hZLdDHGW3tNt52Sq6aeJvfL1yd,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,SOL,-43.150000000000006,cSOL,42.902516962,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1641518324,115124873,66EJQh3TeLCD4w1QxZVuiSgLrbVqtHfBZELxuE8B7vPgogkXj4QLRYyfNC4oR9AFNPseNpnqVf19y9djcriRonxq,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,RAY,1038.88923,,,cRAY,-922.52208,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1641518402,115124994,4i9w8BBba8qVLp1TcpVXMTLyd3CFEFY1kqeeCQtjMzSueguoZJQfThE5e4bRRNSJWFYeJJyHs7Nybd4HJ2K9MPL3,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,SOL,-40.74,cSOL,40.506336801,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1641518626,115125350,5ig3oUphebcDa1rKVxu5QtJEXfF7CzVpm9b8R44xhxVKMD5atjADmr22fdSHg3TCZv6NkPT5RX8C5wjGgBnQTAKQ,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,soFTT,146.925622,,,,,BorrowObligationLiquidity,,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1641519004,115125909,5d4vNegNygPjEFmP8UJZm2E5pv8GHEy1yVDdpiaWuq28TxdHCcmHJBxrTukgBkAR3pGXoKxvvPedspEDKdC1mFFk,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,SOL,-35.417,cSOL,35.213855377,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1641519095,115126041,2yzUahTonfuB2f5XH1FxxeauZSiTQ6TRdX9Ho1KBeVjVy2CxKouURNzB5pg8cdn3cxxTrSLo8MitJKBRGZTpuLaL,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,soFTT,13.073589,,,,,BorrowObligationLiquidity,,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1641519190,115126189,29e28SwX1vK43GSanmX3ywTLxE4PRQJz8zKqgfHFS2Aed4qRBVBVU7Z9hySPURgLwr3R4iHbGmmK4Moyh99TpYMj,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,SOL,-3.3917800000000002,cSOL,3.372325115,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642444128,116692543,3NVgoyxKdsooWQf7PGr3rGKNy79SeXQhwWvrtsJubRfHUPPKdb6w4CNDSQWHqKd6KjsVsYtwDoXLEjzu8HFvAZ3a,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,soETH,0.156337,,,csoETH,-0.154823,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642444551,116693112,3g3vXBBSmoCzf4C3kqXGUdX55JHDR5f7W5HwBUtqpAwZqmf3FD8sjJcfjttYCEnokpDUBX5ZegrHTzny1bNtTD2x,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,soETH,-0.156337,csoETH,0.154822,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642892156,117376795,4fHA8DuymNAkA13m4XxVkKkX2HxC2YHF7RJ2E5XDXfXHTfVzgf6FrzWJTQhNirgPGqtqkt6WYfCRmi112ecxBGFU,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,soETH,0.999999,,,csoETH,-0.989983,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642892289,117377002,44jRHrsR5jUDGb5jDHNfCXGF6UfzES5naiKrrzxHSvvbqm1H6sjyS9To7zRp2BQ3u9QmT8kPWwTWdY4Prmck3rDK,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,soFTT,-70.446097,,,RepayObligationLiquidity,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642892326,117377068,WnHBwrZG3biNyv1F4CHEGKP8JdDrtDfvE2MR9KmdeY1Qrpi1cCv1ix14PiuvUL8VncCh9EG5DFkJYG8QJ3Jntfg,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,soETH,0.999999,,,csoETH,-0.989983,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642892379,117377157,3DRUPupmk25R5LQNZiKsMMhqHJG4zZ38BiAZTqK4ZHNVdrbYCPPJnW8GH93E4hRvHZFrafZjHsvNdJGDFyqB1nTj,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,soFTT,-70.174939,,,RepayObligationLiquidity,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642892434,117377256,7tSYWFbqMcgEKdrL2NsFvoFRzF5p3foifb2P5AEKprgSJQedZU9Qdc19hitFCHMqbh1hQqmuHFXhNs9YbeSGqw8,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,soETH,0.999999,,,csoETH,-0.989983,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642892520,117377399,3mfZ6bozxEsfc5TUt5sAGJNUwnn6BgiJPs7iviLuhbXKmummDZpCkdRoFFH2h6DxSvTyJYYznVmXbj8pKX9B37D6,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,soFTT,-70.17500199999999,,,RepayObligationLiquidity,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642892545,117377436,48Cn2Xf85HYnth4zWQ4LvVQxjArAg4wfQn3xhfHxHXv9T2ZMFeLok6vYUzrDqPrsJQgdyuumPS1kHXYYcgQSBn9i,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,soETH,1.9999989999999999,,,csoETH,-1.979966,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642892612,117377551,3rnJQjP9feDEX9u2Qu2rw3E3V5gg41iQ2BTxYtjx6Ws2Z9YCnQcioKPLbtjE8beN2hyHfdbW7jtQPEcqTVyjGPE7,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,soFTT,-138.88445199999998,,,RepayObligationLiquidity,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642892646,117377610,2qHcyxHM2BeJcJqkboeW1Dz3X1X6pHacv6VD9Fv4XMeReYqcVEkj2zRJZvEfLezJHkqSxz2wxdArsXiG9TqF8K17,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,soETH,1.514606,,,csoETH,-1.4994349999999999,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642892730,117377761,5cepHBJVaxXdrXp3c2tS5gsrHf2xaTKuBjsthLYGp78ZRREGdWDuSRWKWvZRDHXHyJrVTaAmdAfU3qYf3sZ8F8E1,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,soFTT,-105.557701,,,RepayObligationLiquidity,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642892773,117377827,7veycq4jgZCVJHrnvMdWZzQSn5jiinyzq3S2JnM6eRUnD8BQ6o4tbCFgFwWRCNVCMyP2dzYZT65FwK52nFdqprC,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,soETH,0.037885999999999996,,,csoETH,-0.037507,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642892849,117377965,5tqXkAxftZrtQ3SzYKysi7MwDAKabDgdmqnnVtDR9nBFCwLnCRKdnXcy9M9H8f6rEWgPgBrT7AStd2bjtFsnpuFg,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,soFTT,-1.7494969999999999,,,RepayObligationLiquidity,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642892891,117378041,VE29aKCHavTmxA94TD1Sd7AfvAuPJyHLmp5MWP2sW2xDFtNexmiMS5D87mZJFatbYSbq3Xc2jWHfo2GML5Fv3Qe,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,soETH,-0.01,csoETH,0.009899,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1642893060,117378318,hppRrZosM2wxuwytUAmJw95ZGPdWg3prcKTiNQfw9kpY8ikLpEUoPoDrNQy4HKZS1ZZBGiNtCqTwh1zSoWuwHXi,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,,,SOL,-0.079,cSOL,0.07849191600000001,DepositReserveLiquidityAndObligationCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1643422160,118311050,3JnGa5U8swYK9gBm6dV2SksJ8BrFHHsmpt2ZDjgrG4jdoNAtvmUdfpgLJieNESenvqZRskXxKT7yU1q9WpjnnkfB,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,soETH,1.696095,,,csoETH,-1.678386,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
1643422348,118311394,jfRiyNxWBVHvhvr1wkTApkyiaVrrNrcdoeVd5okqGVmjRKHkVg2rP5fcxw5X6u7U4rgJQ17WgHJn3iQddW3iKbY,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,SOL,38.788188816,,,cSOL,-38.526590855,WithdrawObligationCollateralAndRedeemReserveCollateral,9KK19KWbsZVVHZCV6io3upenFrj778pZnhobahWimbj1,HjPNpiA8xXHxy3gGLSacGT765SWzupkRCVfkBNG29SLd,main
